Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2017/08/24,07:20,Thursday,JANE STATION,MUPAA,4,6,E,BD,5109
2017/08/24,07:22,Thursday,YORK MILLS STATION,MUSC,0,0,S,YU,5881
2017/08/24,07:44,Thursday,YORKDALE STATION,EUO,5,7,S,YU,6091
2017/08/24,07:45,Thursday,WILSON STATION,EUNEA,3,5,S,YU,5861
2017/08/24,07:54,Thursday,SHEPPARD STATION,SUAP,3,5,N,YU,5531
2017/08/24,08:23,Thursday,CHRISTIE STATION,MUSC,0,0,E,BD,5227
2017/08/24,08:56,Thursday,COLLEGE STATION,MUIR,0,0,S,YU,5821
2017/08/24,09:26,Thursday,ST CLAIR WEST STATION,MUI,6,8,S,YU,5526
2017/08/24,09:48,Thursday,BATHURST STATION,SUAP,0,0,,BD,9016
2017/08/24,10:13,Thursday,YORKDALE STATION,EUSC,0,0,N,YU,5766
2017/08/24,10:16,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5192
2017/08/24,10:41,Thursday,WILSON STATION,TUSC,0,0,N,YU,5561
2017/08/24,10:57,Thursday,ST CLAIR STATION,MUIRS,0,0,S,YU,0
2017/08/24,11:04,Thursday,COLLEGE STATION,SUAE,0,0,,YU,0
2017/08/24,11:55,Thursday,VICTORIA PARK STATION,EUBO,3,6,E,BD,5256
2017/08/24,11:55,Thursday,YORKDALE STATION,MUO,7,10,S,YU,5526
2017/08/24,12:03,Thursday,WOODBINE STATION,MUIRS,0,0,W,BD,5269
2017/08/24,12:25,Thursday,EGLINTON STATION,SUO,9,12,N,YU,5781
2017/08/24,12:49,Thursday,ST CLAIR WEST STATION,MUSC,0,0,S,YU,5671
2017/08/24,14:16,Thursday,DON MILLS STATION,TUSC,0,0,W,SHP,6156
2017/08/24,15:16,Thursday,CASTLE FRANK STATION,PUSI,0,0,E,BD,5188
2017/08/24,15:33,Thursday,CASTLE FRANK STATION,PUSI,0,0,E,BD,5299
2017/08/24,15:38,Thursday,OSSINGTON STATION,MUIE,0,0,,BD,0
2017/08/24,15:40,Thursday,WILSON STATION,PUTO,0,0,N,YU,5506
2017/08/24,16:08,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5263
2017/08/24,16:20,Thursday,KENNEDY BD STATION,EUAC,3,6,E,BD,5154
2017/08/24,16:25,Thursday,ROSEDALE STATION,MUSC,0,0,S,YU,6086
2017/08/24,16:26,Thursday,BLOOR STATION,MUIS,0,0,,YU,0
2017/08/24,16:31,Thursday,CHRISTIE STATION,MUSC,0,0,E,BD,5150
2017/08/24,16:35,Thursday,SUMMERHILL STATION,MUIRS,0,0,N,YU,0
2017/08/24,17:23,Thursday,ST CLAIR WEST STATION,TUSC,0,0,S,YU,5671
2017/08/24,17:34,Thursday,JANE STATION,EUSC,0,0,E,BD,5192
2017/08/24,17:50,Thursday,BAY STATION,EUSC,0,0,E,BD,5192
2017/08/24,19:06,Thursday,ST GEORGE BD STATION,TUMVS,10,13,E,BD,5073
2017/08/24,19:30,Thursday,KIPLING STATION,MUTO,4,7,E,BD,5246
2017/08/24,20:04,Thursday,WILSON STATION,MUSC,0,0,S,YU,5631
2017/08/24,20:14,Thursday,WOODBINE STATION,MUDD,9,12,W,BD,5210
2017/08/24,20:52,Thursday,OSSINGTON STATION,SUDP,4,7,E,BD,5263
2017/08/24,21:39,Thursday,KENNEDY BD STATION,TUSC,0,0,E,BD,5073
2017/08/24,21:50,Thursday,KING STATION,SUO,5,9,S,YU,5791
2017/08/24,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,BD,0
2017/08/24,22:43,Thursday,COXWELL STATION,EUNT,0,0,W,BD,5157
2017/08/24,23:14,Thursday,WARDEN STATION,SUUT,0,0,,BD,0
2017/08/24,23:25,Thursday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/08/24,23:35,Thursday,ROYAL YORK STATION,SUPOL,0,0,W,BD,5131
2017/08/24,23:50,Thursday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/08/24,23:52,Thursday,YONGE SHP STATION,PUTIJ,4,8,E,BD,5313
2017/08/25,00:03,Friday,ST GEORGE BD STATION,MUIRS,0,0,,BD,0
2017/08/25,00:39,Friday,CHRISTIE STATION,MUSC,0,0,E,BD,5188
2017/08/25,01:16,Friday,DUPONT STATION,TUSC,0,0,S,YU,5506
2017/08/25,01:31,Friday,JANE STATION,MUIS,0,0,W,BD,0
2017/08/25,01:41,Friday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2017/08/25,01:44,Friday,KIPLING STATION,EUSC,0,0,E,BD,5252
2017/08/25,02:21,Friday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2017/08/25,02:46,Friday,SHEPPARD STATION,MUI,0,0,,YU,0
2017/08/25,02:55,Friday,SHEPPARD WEST STATION,MUO,0,0,S,YU,5601
2017/08/25,05:40,Friday,COLLEGE STATION,MUNCA,0,0,,YU,0
2017/08/25,06:02,Friday,KEELE STATION,MUPAA,0,0,W,BD,5321
2017/08/25,06:09,Friday,DONLANDS STATION,TUNIP,3,5,W,BD,5212
2017/08/25,06:27,Friday,GREENWOOD YARD,MUSC,0,0,E,BD,5173
2017/08/25,06:29,Friday,PAPE STATION,MUSAN,6,12,E,BD,5110
2017/08/25,06:31,Friday,VICTORIA PARK STATION,EUSC,0,0,E,BD,5296
2017/08/25,06:36,Friday,WARDEN STATION,EUSC,0,0,E,BD,5296
2017/08/25,06:44,Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5240
2017/08/25,07:12,Friday,DUFFERIN STATION,MUSC,0,0,E,BD,5294
2017/08/25,07:15,Friday,KENNEDY BD STATION,PUTIJ,0,0,E,BD,5233
2017/08/25,07:18,Friday,WOODBINE STATION,MUSAN,3,5,W,BD,5045
2017/08/25,07:36,Friday,CHRISTIE STATION,MUSC,0,0,E,BD,5129
2017/08/25,08:02,Friday,ROSEDALE STATION,EUSC,0,0,N,YU,5421
2017/08/25,08:16,Friday,VICTORIA PARK STATION,TUSC,0,0,W,BD,5331
2017/08/25,08:31,Friday,DUFFERIN STATION,SUDP,0,0,E,BD,5233
2017/08/25,08:57,Friday,GLENCAIRN STATION,EUSC,0,0,N,YU,5836
2017/08/25,09:01,Friday,GLENCAIRN STATION,EUCD,0,0,N,YU,5836
2017/08/25,09:37,Friday,EGLINTON STATION,PUSI,5,7,N,YU,5456
2017/08/25,10:06,Friday,KIPLING STATION,MUTO,4,7,E,BD,5131
2017/08/25,10:07,Friday,ST GEORGE YUS STATION,MUPAA,3,6,S,YU,5511
2017/08/25,10:13,Friday,SCARB CTR STATION,PREL,0,0,,SRT,0
2017/08/25,11:00,Friday,FINCH STATION,TUSC,0,0,N,YU,6016
2017/08/25,11:09,Friday,ST ANDREW STATION,PUMST,0,0,,YU,0
2017/08/25,11:10,Friday,KIPLING TO ROYAL YORK,PUSO,5,8,W,BD,5050
2017/08/25,11:48,Friday,PAPE STATION,MUIE,0,0,,BD,0
2017/08/25,12:22,Friday,UNION STATION,SUDP,4,7,N,YU,6101
2017/08/25,12:56,Friday,ST GEORGE BD STATION,EUSC,0,0,E,BD,5035
2017/08/25,12:58,Friday,BLOOR STATION,MUPAA,3,6,S,YU,6066
2017/08/25,13:45,Friday,LAWRENCE EAST STATION,ERDO,6,11,S,SRT,3008
2017/08/25,14:00,Friday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5596
2017/08/25,14:09,Friday,EGLINTON WEST STATION,MUPR1,27,31,N,YU,5851
2017/08/25,14:20,Friday,CHRISTIE STATION,MUSC,0,0,E,BD,5109
2017/08/25,14:52,Friday,CHRISTIE STATION,TUSC,0,0,W,BD,5328
2017/08/25,15:44,Friday,JANE STATION,EUNT,9,12,W,BD,5170
2017/08/25,16:23,Friday,SCARB CTR STATION,MRUIR,0,0,,SRT,0
2017/08/25,16:44,Friday,WARDEN STATION,MUPAA,0,0,E,BD,5158
2017/08/25,16:47,Friday,DUPONT STATION,MUSC,0,0,N,YU,5616
2017/08/25,17:18,Friday,ROSEDALE STATION,EUTRD,5,7,N,YU,6061
2017/08/25,17:20,Friday,DUNDAS WEST STATION,PUMO,0,0,,BD,0
2017/08/25,17:21,Friday,LANSDOWNE STATION,MUIR,0,0,W,BD,5028
2017/08/25,17:30,Friday,KING STATION,MUIS,0,0,,YU,0
2017/08/25,17:36,Friday,ROSEDALE STATION,MUPAA,0,0,N,YU,5591
2017/08/25,17:46,Friday,KIPLING STATION,MUSC,0,0,E,BD,5158
2017/08/25,17:47,Friday,BLOOR STATION,MUPAA,3,5,N,YU,5631
2017/08/25,17:50,Friday,DUNDAS STATION,MUIRS,0,0,,YU,0
2017/08/25,18:04,Friday,EGLINTON STATION,MUSAN,4,6,N,YU,5826
2017/08/25,18:05,Friday,ST CLAIR WEST STATION,TUSC,0,0,N,YU,5846
2017/08/25,18:19,Friday,LESLIE STATION,TUSC,0,0,W,SHP,6176
2017/08/25,18:25,Friday,SHERBOURNE STATION,MUNCA,0,0,,BD,0
2017/08/25,19:33,Friday,KENNEDY BD STATION,TUSC,0,0,E,BD,5137
2017/08/25,19:39,Friday,CHRISTIE STATION,PUTIJ,5,8,E,BD,5165
2017/08/25,19:39,Friday,ST CLAIR WEST STATION,MUSC,0,0,N,YU,5966
2017/08/25,20:10,Friday,KIPLING STATION,TUSC,0,0,W,BD,5325
2017/08/25,20:36,Friday,FINCH STATION,MUSC,0,0,S,YU,6011
2017/08/25,21:01,Friday,UNION STATION,MUPAA,0,0,N,YU,5636
2017/08/25,21:03,Friday,WOODBINE STATION,SUPOL,0,0,E,BD,5240
2017/08/25,22:00,Friday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,BD,0
2017/08/25,22:40,Friday,KENNEDY BD STATION,EUDO,4,8,W,BD,5079
2017/08/25,22:57,Friday,BLOOR STATION,SUAP,4,8,N,YU,5676
2017/08/25,23:00,Friday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/08/26,05:26,Saturday,WILSON STATION,TUCC,0,0,N,YU,0
2017/08/26,06:00,Saturday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD,0
2017/08/26,06:04,Saturday,SHEPPARD WEST STATION,MUCL,3,7,S,YU,5951
2017/08/26,06:06,Saturday,KEELE STATION,MUSAN,4,8,W,BD,5038
2017/08/26,07:36,Saturday,WELLESLEY STATION,SUUT,19,23,N,YU,5761
2017/08/26,07:38,Saturday,ST GEORGE BD STATION,MUIS,0,0,W,BD,0
2017/08/26,08:50,Saturday,ST GEORGE BD STATION,TUSC,0,0,W,BD,5040
2017/08/26,09:06,Saturday,QUEEN'S PARK STATION,MUPAA,0,0,N,YU,5771
2017/08/26,09:16,Saturday,KIPLING STATION,EUSC,0,0,E,BD,5252
2017/08/26,09:34,Saturday,DUNDAS STATION,MUIR,6,10,N,YU,5711
2017/08/26,09:37,Saturday,ST CLAIR WEST STATION,TUSC,3,7,S,YU,6051
2017/08/26,09:56,Saturday,LAWRENCE STATION,EUBK,4,8,S,YU,5381
2017/08/26,10:51,Saturday,DUNDAS WEST STATION,MUPAA,0,0,W,BD,5040
2017/08/26,10:57,Saturday,SPADINA YUS STATION,MUPAA,0,0,S,YU,6096
2017/08/26,11:02,Saturday,EGLINTON STATION,MUSC,0,0,N,YU,5891
2017/08/26,11:22,Saturday,WILSON HOSTLER,EUBK,0,0,S,YU,5656
2017/08/26,11:37,Saturday,KENNEDY BD STATION,MUO,0,0,W,BD,5342
2017/08/26,12:32,Saturday,SHEPPARD WEST STATION,TUSC,0,0,S,YU,5891
2017/08/26,12:44,Saturday,BROADVIEW STATION,PUTWZ,6,12,W,BD,5342
2017/08/26,15:11,Saturday,EGLINTON STATION,TUSC,0,0,N,YU,5061
2017/08/26,17:03,Saturday,PAPE STATION,MUIS,0,0,W,BD,0
2017/08/26,17:20,Saturday,LAWRENCE STATION,MUSC,0,0,N,YU,5811
2017/08/26,17:22,Saturday,EGLINTON STATION,MUPAA,0,0,S,YU,5056
2017/08/26,17:47,Saturday,KENNEDY BD STATION,MUNCA,0,0,,BD,0
2017/08/26,17:59,Saturday,SUMMERHILL STATION,MUNCA,0,0,,YU,0
2017/08/26,18:04,Saturday,BROADVIEW STATION,MUNCA,0,0,,BD,0
2017/08/26,18:12,Saturday,DAVISVILLE STATION,MUPAA,0,0,N,YU,5416
2017/08/26,18:38,Saturday,ST GEORGE YUS STATION,MUSC,0,0,S,YU,5776
2017/08/26,18:48,Saturday,ISLINGTON STATION,MUNCA,0,0,,BD,0
2017/08/26,18:57,Saturday,WILSON STATION,MUSC,0,0,N,YU,5556
2017/08/26,19:08,Saturday,QUEEN'S PARK STATION,MUIS,0,0,,YU,0
2017/08/26,19:41,Saturday,DON MILLS STATION,TUSC,0,0,W,SHP,6181
2017/08/26,19:48,Saturday,QUEEN'S PARK STATION,MUPAA,0,0,S,YU,5906
2017/08/26,20:30,Saturday,ROSEDALE STATION,MUPAA,0,0,N,YU,5706
2017/08/26,21:23,Saturday,ST GEORGE BD STATION,MUPAA,0,0,W,BD,5038
2017/08/26,21:45,Saturday,CHESTER STATION,MUPAA,6,10,E,BD,5237
2017/08/26,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/08/26,22:02,Saturday,COXWELL STATION,EUNT,3,7,E,BD,5237
2017/08/26,22:06,Saturday,RUNNYMEDE STATION,MUNCA,0,0,,BD,0
2017/08/26,22:37,Saturday,SPADINA BD STATION,MUIS,0,0,,BD,0
2017/08/26,22:50,Saturday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/08/26,23:07,Saturday,SUMMERHILL STATION,SUO,5,9,S,YU,5446
2017/08/26,23:30,Saturday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/08/27,00:29,Sunday,BAY STATION,SUDP,0,0,,BD,0
2017/08/27,01:29,Sunday,BAYVIEW STATION,MUDD,9,14,E,SHP,6171
2017/08/27,02:20,Sunday,COXWELL STATION,TUSC,0,0,W,BD,5210
2017/08/27,08:00,Sunday,SCARBOROUGH RAPID TRAN,MRO,0,0,,SRT,0
2017/08/27,08:09,Sunday,DON MILLS STATION,MUSC,0,0,,SHP,6146
2017/08/27,08:19,Sunday,EGLINTON STATION,EUYRD,4,8,N,YU,5676
2017/08/27,08:21,Sunday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2017/08/27,08:47,Sunday,WILSON STATION,EUSC,0,0,S,YU,5786
2017/08/27,09:27,Sunday,ROSEDALE STATION,EUTRD,5,9,N,YU,5421
2017/08/27,09:32,Sunday,HIGH PARK STATION,SUCOL,0,0,W,BD,5220
2017/08/27,10:01,Sunday,YONGE SHP STATION,TUSC,0,0,E,SHP,6171
2017/08/27,11:16,Sunday,DUFFERIN STATION,PUMEL,0,0,,BD,0
2017/08/27,13:23,Sunday,UNION STATION,MUIS,0,0,,YU,0
2017/08/27,13:27,Sunday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/08/27,15:09,Sunday,FINCH STATION,MUSC,0,0,S,YU,6011
2017/08/27,16:23,Sunday,KIPLING STATION,MUSC,0,0,W,BD,5335
2017/08/27,16:45,Sunday,KENNEDY BD STATION,PUSI,4,8,W,BD,5246
2017/08/27,17:11,Sunday,QUEEN STATION,EUBK,4,8,N,YU,6076
2017/08/27,18:42,Sunday,UNION STATION,MUNCA,0,0,,YU,0
2017/08/27,19:02,Sunday,ST GEORGE BD STATION,MUIS,0,0,W,BD,0
2017/08/27,19:29,Sunday,MAIN STREET STATION,MUIR,3,7,E,BD,5173
2017/08/27,20:04,Sunday,DUFFERIN STATION,MUIS,0,0,,BD,0
2017/08/27,21:24,Sunday,ST CLAIR WEST STATION,MUIS,0,0,,YU,0
2017/08/27,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,BD,0
2017/08/27,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/08/27,22:15,Sunday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/08/27,22:46,Sunday,KING STATION,SUO,7,11,N,YU,6061
2017/08/27,22:52,Sunday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/08/27,23:00,Sunday,YORK MILLS STATION,TUSC,0,0,S,YU,5896
2017/08/27,23:43,Sunday,WARDEN STATION,MUIR,3,7,E,BD,5333
2017/08/27,23:58,Sunday,BLOOR STATON,MUIS,0,0,S,YU,0
2017/08/28,00:24,Monday,BLOOR STATION,MUIS,0,0,N,YU,6016
2017/08/28,02:21,Monday,WARDEN STATION,MUIS,0,0,,BD,0
2017/08/28,05:33,Monday,WILSON HOSTLER,EUNT,0,0,,YU,5571
2017/08/28,05:50,Monday,KENNEDY BD STATION,PUCSS,3,6,E,BD,5206
2017/08/28,06:21,Monday,EGLINTON STATION,MUIS,0,0,,YU,0
2017/08/28,07:01,Monday,DAVISVILLE STATION,PUSO,0,0,N,YU,5981
2017/08/28,07:28,Monday,DUNDAS STATION,MUIR,4,6,S,YU,6121
2017/08/28,07:28,Monday,ST GEORGE BD STATION,PUSTC,0,0,E,BD,5335
2017/08/28,07:47,Monday,CASTLE FRANK STATION,MUIS,0,0,W,BD,0
2017/08/28,07:58,Monday,YONGE BD STATION,EUNT,3,5,E,BD,5035
2017/08/28,08:14,Monday,YORK MILLS STATION,TUSC,0,0,S,YU,5561
2017/08/28,08:19,Monday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5108
2017/08/28,08:20,Monday,ST GEORGE BD STATION,MUI,0,0,E,BD,5077
2017/08/28,08:30,Monday,WARDEN STATION,MUSC,0,0,W,BD,5246
2017/08/28,08:31,Monday,WARDEN STATION,TUSC,9,11,E,BD,5103
2017/08/28,08:32,Monday,CASTLE FRANK STATION,MUIRS,0,0,W,BD,0
2017/08/28,08:33,Monday,COLLEGE STATION,MUPAA,0,0,S,YU,5561
2017/08/28,08:51,Monday,HIGH PARK STATION,MUDD,9,11,E,BD,5323
2017/08/28,09:38,Monday,CASTLE FRANK STATION,TUMVS,0,0,E,BD,5357
2017/08/28,09:43,Monday,YONGE BD STATION,TUMVS,0,0,E,BD,5299
2017/08/28,09:47,Monday,YORKDALE STATION,EUSC,0,0,N,YU,5966
2017/08/28,11:03,Monday,LAWRENCE WEST STATION,PUSO,5,7,N,YU,5996
2017/08/28,11:19,Monday,DUNDAS WEST STATION,MUSC,0,0,E,BD,5357
2017/08/28,11:21,Monday,COLLEGE STATION,SUCOL,0,0,S,YU,0
2017/08/28,11:22,Monday,DUNDAS STATION,MUPAA,3,6,S,YU,5701
2017/08/28,11:49,Monday,DAVISVILLE STATION,PUSO,0,0,N,YU,5451
2017/08/28,12:15,Monday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/08/28,13:08,Monday,EGLINTON WEST STATION,TUOS,0,0,S,YU,6006
2017/08/28,13:14,Monday,BATHURST STATION,PUMST,0,0,,BD,0
2017/08/28,13:14,Monday,WELLESLEY STATION,MUPAA,0,0,S,YU,5541
2017/08/28,13:37,Monday,ISLINGTON STATION,TUMVS,0,0,W,BD,5186
2017/08/28,13:42,Monday,OLD MILL STATION,MUSC,0,0,E,BD,5287
2017/08/28,13:44,Monday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5851
2017/08/28,14:04,Monday,KENNEDY BD STATION,EUPI,3,6,W,BD,5059
2017/08/28,14:39,Monday,LAWRENCE WEST STATION,PUSO,5,8,N,YU,6016
2017/08/28,15:12,Monday,KEELE STATION,MUTO,3,6,W,BD,5328
2017/08/28,15:34,Monday,DUPONT STATION,EUDO,4,6,S,YU,5501
2017/08/28,15:38,Monday,KIPLING STATION,MUIRS,0,0,,BD,0
2017/08/28,15:56,Monday,EGLINTON STATION,MUPAA,0,0,S,YU,6011
2017/08/28,16:01,Monday,OLD MILL STATION,MUSC,0,0,W,BD,5276
2017/08/28,16:16,Monday,ROSEDALE STATION,MUIE,6,8,S,YU,5886
2017/08/28,16:24,Monday,KIPLING STATION,TUSC,0,0,E,BD,5108
2017/08/28,16:48,Monday,ISLINGTON STATION,PUSTS,3,6,E,BD,5365
2017/08/28,16:59,Monday,CHRISTIE STATION,MUI,11,14,E,BD,5361
2017/08/28,16:59,Monday,VICTORIA PARK STATION,PUSSW,0,0,W,BD,5210
2017/08/28,17:00,Monday,VICTORIA PARK STATION,TUSC,0,0,W,BD,5210
2017/08/28,17:13,Monday,MUSEUM STATION,SUAP,0,0,N,YU,5736
2017/08/28,17:37,Monday,PAPE STATION,MUPAA,0,0,E,BD,5244
2017/08/28,18:01,Monday,SHEPPARD WEST STATION,MUPAA,0,0,S,YU,5791
2017/08/28,18:09,Monday,KIPLING STATION,MUSC,0,0,E,BD,5357
2017/08/28,18:12,Monday,WILSON STATION,TUSC,0,0,N,YU,5691
2017/08/28,18:23,Monday,KING STATION,MUPAA,3,5,N,YU,5761
2017/08/28,19:00,Monday,KING STATION,MUIS,0,0,S,YU,5671
2017/08/28,20:11,Monday,DONLANDS STATION,SUDP,0,0,W,BD,5110
2017/08/28,20:26,Monday,ST CLAIR WEST STATION,EUSC,0,0,N,YU,5966
2017/08/28,21:05,Monday,VICTORIA PARK STATION,TUSC,0,0,W,BD,5108
2017/08/28,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/08/28,22:11,Monday,LAWRENCE STATION,TUOS,3,7,S,YU,5561
2017/08/28,22:57,Monday,UNION STATION,SUAE,11,15,N,YU,5861
2017/08/28,23:20,Monday,SHERBOURNE STATION,MUIRS,0,0,,BD,0
2017/08/28,23:24,Monday,WILSON STATION,MUO,0,0,N,YU,6056
2017/08/28,23:31,Monday,YONGE BD STATION,MUIR,5,9,E,BD,5241
2017/08/28,23:41,Monday,COXWELL STATION,MUIR,4,8,W,BD,5110
2017/08/28,23:50,Monday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/08/29,00:32,Tuesday,SPADINA YUS STATION,TUSC,0,0,S,YU,5851
2017/08/29,00:58,Tuesday,BROADVIEW STATION,MUIS,0,0,,BD,0
2017/08/29,01:37,Tuesday,YORK MILLS STATION,TUSC,0,0,S,YU,5496
2017/08/29,05:47,Tuesday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5296
2017/08/29,05:51,Tuesday,WARDEN STATION,MUSC,0,0,E,BD,5296
2017/08/29,05:56,Tuesday,LANSDOWNE STATION,PUSTS,0,0,E,BD,5033
2017/08/29,07:07,Tuesday,KIPLING STATION,MUSC,0,0,E,BD,5103
2017/08/29,07:36,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5151
2017/08/29,07:48,Tuesday,WILSON YARD,TUO,30,32,S,YU,5526
2017/08/29,08:03,Tuesday,DAVISVILLE STATION,MUSC,0,0,N,YU,5826
2017/08/29,09:11,Tuesday,SHEPPARD WEST STATION,TUMVS,0,0,S,YU,5581
2017/08/29,09:21,Tuesday,KIPLING STATION,MUPAA,0,0,,BD,5208
2017/08/29,09:23,Tuesday,BLOOR STATION,EUDO,12,14,S,YU,5666
2017/08/29,10:05,Tuesday,DUNDAS WEST STATION,MUPAA,0,0,W,BD,5241
2017/08/29,10:06,Tuesday,ST CLAIR WEST STATION,EUSC,0,0,N,YU,5966
2017/08/29,10:18,Tuesday,YORKDALE STATION,EUSC,0,0,N,YU,5966
2017/08/29,10:45,Tuesday,ST PATRICK STATION,PUMEL,0,0,,YU,0
2017/08/29,10:53,Tuesday,SHERBOURNE STATION,MUIS,0,0,W,BD,0
2017/08/29,11:08,Tuesday,WILSON CARHOUSE,MUODC,0,0,,YU,0
2017/08/29,11:23,Tuesday,SCARB CTR STATION,PREL,0,0,,SRT,0
2017/08/29,11:37,Tuesday,COXWELL STATION,PUMEL,0,0,,BD,0
2017/08/29,11:52,Tuesday,KENNEDY SRT STATION,MRO,5,10,S,SRT,3007
2017/08/29,12:00,Tuesday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/08/29,12:28,Tuesday,SHEPPARD WEST STATION,MUTO,0,0,N,YU,5711
2017/08/29,13:19,Tuesday,WILSON YARD,PUSTS,0,0,S,YU,5556
2017/08/29,13:40,Tuesday,DUFFERIN STATION,MUI,29,32,W,BD,5108
2017/08/29,14:00,Tuesday,BLOOR STATION,MUPAA,0,0,S,YU,5456
2017/08/29,14:00,Tuesday,JANE STATION,MUPAA,3,6,W,BD,5285
2017/08/29,14:14,Tuesday,DUFFERIN STATION,MUO,5,8,E,BD,5248
2017/08/29,14:33,Tuesday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2017/08/29,14:45,Tuesday,WARDEN STATION,MUO,5,8,E,BD,5248
2017/08/29,15:16,Tuesday,ST PATRICK STATION,MUPAA,3,6,N,YU,5841
2017/08/29,15:17,Tuesday,BAY STATION,TUSC,0,0,W,BD,5052
2017/08/29,16:32,Tuesday,WARDEN STATION,MUIS,0,0,E,BD,5248
2017/08/29,17:14,Tuesday,COLLEGE STATION,MUPAA,4,6,N,YU,5706
2017/08/29,17:18,Tuesday,ST PATRICK STATION,SUDP,8,10,N,YU,5621
2017/08/29,17:37,Tuesday,FINCH STATION,MUIR,3,5,S,YU,6011
2017/08/29,17:59,Tuesday,DON MILLS STATION,PUSTC,3,9,E,SHP,6171
2017/08/29,18:19,Tuesday,COLLEGE STATION,MUIS,0,0,N,YU,5556
2017/08/29,19:06,Tuesday,ISLINGTON STATION,TUSC,0,0,W,BD,5256
2017/08/29,20:57,Tuesday,KING STATION,TUMVS,0,0,S,YU,5691
2017/08/29,21:55,Tuesday,WILSON STATION,EUSC,0,0,,YU,5616
2017/08/29,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,BD,0
2017/08/29,22:55,Tuesday,WILSON STATION,MUI,0,0,N,YU,5466
2017/08/29,23:47,Tuesday,QUEEN'S PARK STATION,MUO,4,8,N,YU,5501
2017/08/30,00:13,Wednesday,OSSINGTON STATION,SUO,0,0,W,BD,5039
2017/08/30,00:28,Wednesday,ST PATRICK STATION,TUSC,0,0,S,YU,5606
2017/08/30,05:34,Wednesday,WILSON HOSTLER,MUSC,0,0,S,YU,5861
2017/08/30,06:00,Wednesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/08/30,06:11,Wednesday,KENNEDY SRT STATION,MRSAN,3,8,N,SRT,3019
2017/08/30,06:17,Wednesday,KIPLING STATION,MUIS,0,0,,BD,0
2017/08/30,06:25,Wednesday,KENNEDY BD STATION,TUSC,0,0,,BD,5183
2017/08/30,07:30,Wednesday,WILSON HOSTLER,EUSC,0,0,,YU,5521
2017/08/30,07:55,Wednesday,LAWRENCE STATION,EUSC,0,0,S,YU,5956
2017/08/30,08:04,Wednesday,KENNEDY SRT STATION,MRUI,0,0,,SRT,0
2017/08/30,08:11,Wednesday,FINCH STATION,MUSC,0,0,S,YU,5976
2017/08/30,08:13,Wednesday,KENNEDY BD STATION,TUSC,0,0,W,BD,5183
2017/08/30,08:42,Wednesday,YONGE BD STATION,MUI,3,5,E,BD,5066
2017/08/30,08:44,Wednesday,ST CLAIR STATION,MUSC,0,0,S,YU,5516
2017/08/30,08:49,Wednesday,ST GEORGE BD STATION,PUSTC,0,0,E,BD,5364
2017/08/30,09:08,Wednesday,LANSDOWNE STATION,MUIS,0,0,,BD,0
2017/08/30,10:37,Wednesday,ROYAL YORK STATION,TUSC,0,0,E,BD,5100
2017/08/30,11:01,Wednesday,KING STATION,MUI,8,11,N,YU,5671
2017/08/30,11:45,Wednesday,DAVISVILLE STATION,PUSO,0,0,N,YU,5916
2017/08/30,12:14,Wednesday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
